Metadata: {"arch":"arm64","console_log":"console.log","dist_size":310853568,"engine":"js2py","repository":"https://github.com/PiotrDabkowski/Js2Py.git","revision":"2e017b86e2f18a6c8a842293b1687f2ce7baa12e","revision_date":"2022-11-06"}
compat-table/es2017/annex-b.Object.prototype.__lookupGetter__.shadow-accessors.js: TypeError: 'undefined' is not a function (tried calling property '__defineGetter__' of 'Object')
compat-table/es2017/annex-b.Object.prototype.__lookupGetter__.symbols.js: ReferenceError: Symbol is not defined
compat-table/es2017/annex-b.Object.prototype.__lookupSetter__.ToObject.js: ReferenceError: __lookupSetter__ is not defined
compat-table/es2017/annex-b.Object.prototype.__lookupSetter__.js: TypeError: Undefined and null dont have properties (tried getting property 'call')
compat-table/es2017/annex-b.Object.prototype.__lookupSetter__.prototype-chain.js: TypeError: Undefined and null dont have properties (tried getting property 'call')
compat-table/es2017/annex-b.Object.prototype.__lookupSetter__.shadow-accessors.js: TypeError: 'undefined' is not a function (tried calling property '__defineSetter__' of 'Object')
compat-table/es2017/annex-b.Object.prototype.__lookupSetter__.symbols.js: ReferenceError: Symbol is not defined
compat-table/es2017/annex-b.Proxy.__defineGetter__.js: ReferenceError: Proxy is not defined
compat-table/es2017/annex-b.Proxy.__defineSetter__.js: ReferenceError: Proxy is not defined
compat-table/es2017/annex-b.Proxy.__lookupGetter__.js: ReferenceError: Proxy is not defined
compat-table/es2017/annex-b.Proxy.__lookupSetter__.js: ReferenceError: Proxy is not defined
compat-table/es2017/annex-b.for-in-assignment-non-strict.js: OK
compat-table/es2017/async.Symbol.toStringTag.js: SyntaxError: Line 10: Unexpected token function
compat-table/es2017/async.arrow-in-class.js: SyntaxError: KeyError: b"\x98+\x94'u\xd3\xdeM\xe7\x95\xeah\xe3\xe9\xe0\x9c"; Line 48: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2017/async.arrow.js: SyntaxError: Line 45: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/es2017/async.await-non-promise.js: SyntaxError: Line 45: Unexpected token function
compat-table/es2017/async.await-rejection.js: SyntaxError: Line 45: Unexpected token function
compat-table/es2017/async.await.js: SyntaxError: Line 45: Unexpected token function
compat-table/es2017/async.constructor.js: SyntaxError: Line 45: Unexpected token function
compat-table/es2017/async.methods-class.js: SyntaxError: Line 45: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2017/async.methods-object.js: SyntaxError: Line 46: Unexpected identifier
compat-table/es2017/async.must-await-value.js: SyntaxError: Line 10: Unexpected token function
compat-table/es2017/async.no-await-in-params.js: SyntaxError: Line 10: Unexpected token function
compat-table/es2017/async.no-line-break.js: SyntaxError: Line 10: Unexpected token function
compat-table/es2017/async.no-prototype.js: SyntaxError: Line 10: Unexpected token function
compat-table/es2017/async.prototype-chain.js: SyntaxError: Line 10: Unexpected token function
compat-table/es2017/async.return.js: SyntaxError: Line 45: Unexpected token function
compat-table/es2017/async.throw.js: SyntaxError: Line 45: Unexpected token function
compat-table/es2017/misc.arguments-caller-removed.js: OK
compat-table/es2017/regex.flags.u.case-folding.js: OK
compat-table/es2017/trailing-comma.arguments.js: SyntaxError: Line 10: Unexpected token )
compat-table/es2017/trailing-comma.params.js: SyntaxError: Line 10: Unexpected token )
compat-table/es2018/Promise.prototype.finally.change-rejection.js: ReferenceError: Promise is not defined
compat-table/es2018/Promise.prototype.finally.js: ReferenceError: Promise is not defined
compat-table/es2018/Promise.prototype.finally.no-change-resolution.js: ReferenceError: Promise is not defined
compat-table/es2018/async-iterators.for-await-of.js: SyntaxError: Line 58: Unexpected token function
compat-table/es2018/async-iterators.generators.js: SyntaxError: Line 44: Unexpected token function
compat-table/es2018/misc.Proxy-ownKeys-duplicate-keys.js: ReferenceError: Proxy is not defined
compat-table/es2018/misc.template-literal-revision.js: SyntaxError: Line 16: Octal literals are not allowed in template strings.
compat-table/es2018/object-rest.js: SyntaxError: Line 9: ObjectPattern is not supported by ECMA 5.1.
compat-table/es2018/object-spread.js: SyntaxError: Line 10: Unexpected token .
compat-table/es2018/regex.flags.s.js: failed
compat-table/es2018/regex.lookbehind.js: OK
compat-table/es2018/regex.named-capture-groups.js: SyntaxError: Invalid RegExp pattern: '(?<year>\\\\d{4})-(?<month>\\\\d{2})-(?<day>\\\\d{2})' -> '(?<year>\\\\d{4})-(?<month>\\\\d{2})-(?<day>\\\\d{2})'
compat-table/es2018/regex.unicode-property-escapes.js: failed
compat-table/es2018/regex.unicode-property-escapes.unicode-11.js: failed
compat-table/es2018/regex.unicode-property-escapes.unicode-12.1.js: failed
compat-table/es2018/regex.unicode-property-escapes.unicode-12.js: failed
compat-table/es2018/regex.unicode-property-escapes.unicode-13.js: failed
compat-table/es2018/regex.unicode-property-escapes.unicode-14.js: failed
compat-table/es2018/regex.unicode-property-escapes.unicode-15.1.js: failed
compat-table/es2018/regex.unicode-property-escapes.unicode-15.js: failed
compat-table/es2018/regex.unicode-property-escapes.unicode-16.0.js: failed
compat-table/es2018/regex.unicode-property-escapes.unicode-17.0.js: failed
compat-table/es2019/Array.prototype.flatMap.js: TypeError: 'undefined' is not a function (tried calling property 'flatMap' of 'Array')
compat-table/es2019/Array.prototype.flat-flatMap.unscopables.js: ReferenceError: Symbol is not defined
compat-table/es2019/Array.prototype.flat.js: TypeError: 'undefined' is not a function (tried calling property 'flat' of 'Array')
compat-table/es2019/Object.fromEntries.js: ReferenceError: Map is not defined
compat-table/es2019/String.prototype.trimEnd.js: TypeError: 'undefined' is not a function (tried calling property 'trimEnd' of 'String')
compat-table/es2019/String.prototype.trimStart.js: TypeError: 'undefined' is not a function (tried calling property 'trimStart' of 'String')
compat-table/es2019/Symbol.prototype.description.empty.js: ReferenceError: Symbol is not defined
compat-table/es2019/Symbol.prototype.description.js: ReferenceError: Symbol is not defined
compat-table/es2019/Symbol.prototype.description.undefined.js: ReferenceError: Symbol is not defined
compat-table/es2019/annex-b.String.prototype.trimLeft.js: TypeError: 'undefined' is not a function (tried calling property 'trimLeft' of 'String')
compat-table/es2019/annex-b.String.prototype.trimRight.js: TypeError: 'undefined' is not a function (tried calling property 'trimRight' of 'String')
compat-table/es2019/misc.Function-toString.Function-constructor.js: SyntaxError: Line 2: Unexpected token ;
compat-table/es2019/misc.Function-toString.arrows.js: SyntaxError: Line 1: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/es2019/misc.Function-toString.class-explicit-constructor.js: SyntaxError: Line 1: ClassExpression is not supported by ECMA 5.1.
compat-table/es2019/misc.Function-toString.class-implicit-constructor.js: SyntaxError: Line 1: ClassExpression is not supported by ECMA 5.1.
compat-table/es2019/misc.Function-toString.computed-names.js: NotImplementedError: Shorthand and Computed properties not implemented!
compat-table/es2019/misc.Function-toString.native-code.js: failed
compat-table/es2019/misc.Function-toString.unicode-escapes.js: SyntaxError: Line 1: Unexpected token ILLEGAL
compat-table/es2019/misc.JSON-stringify-well-formed.js: OK
compat-table/es2019/misc.JSON-superset.line-separator.js: SyntaxError: Line 1: Unexpected token ILLEGAL
compat-table/es2019/misc.JSON-superset.paragraph-separator.js: SyntaxError: Line 1: Unexpected token ILLEGAL
compat-table/es2019/misc.optional-catch-binding.await.js: SyntaxError: Line 44: Unexpected token function
compat-table/es2019/misc.optional-catch-binding.js: SyntaxError: KeyError: b"\xb3\x01\xa5\xb2\xa0;'\xb6\xb7\xd0li\xe8\x8b\x8b`"; Line 12: Unexpected token {
compat-table/es2019/misc.optional-catch-binding.yield.js: SyntaxError: Line 9: Unexpected token *
compat-table/es2020/BigInt64Array.js: SyntaxError: Line 12: Unexpected token ILLEGAL
compat-table/es2020/BigInt.asIntN.js: ReferenceError: BigInt is not defined
compat-table/es2020/BigInt.asUintN.js: ReferenceError: BigInt is not defined
compat-table/es2020/BigInt.constructor.js: SyntaxError: Line 10: Unexpected token ILLEGAL
compat-table/es2020/BigInt.js: SyntaxError: Line 10: Unexpected token ILLEGAL
compat-table/es2020/BigUint64Array.js: SyntaxError: Line 12: Unexpected token ILLEGAL
compat-table/es2020/DataView.prototype.getBigInt64.js: SyntaxError: Line 12: Unexpected token ILLEGAL
compat-table/es2020/DataView.prototype.getBigUint64.js: SyntaxError: Line 12: Unexpected token ILLEGAL
compat-table/es2020/Promise.allSettled.js: SyntaxError: Line 49: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/es2020/String.prototype.matchAll.js: TypeError: 'undefined' is not a function (tried calling property 'matchAll' of 'String')
compat-table/es2020/String.prototype.matchAll.throws-non-global.js: failed
compat-table/es2020/globalThis.descriptor.js: failed
compat-table/es2020/globalThis.js: failed
compat-table/es2020/nullish-coalescing.js: SyntaxError: Line 10: Unexpected token ?
compat-table/es2020/optional-chaining.bracket.js: SyntaxError: Line 12: Unexpected token .
compat-table/es2020/optional-chaining.function-call.js: SyntaxError: Line 14: Unexpected token .
compat-table/es2020/optional-chaining.method-call.js: SyntaxError: Line 12: Unexpected token .
compat-table/es2020/optional-chaining.property.js: SyntaxError: Line 12: Unexpected token .
compat-table/es2020/optional-chaining.spread-params.js: SyntaxError: Line 14: Unexpected token .
compat-table/es2021/FinalizationRegistry.js: ReferenceError: FinalizationRegistry is not defined
compat-table/es2021/Promise.any.AggregateError.js: SyntaxError: Line 49: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/es2021/Promise.any.fulfillment.js: SyntaxError: Line 49: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/es2021/String.prototype.replaceAll.js: TypeError: 'undefined' is not a function (tried calling property 'replaceAll' of 'String')
compat-table/es2021/WeakRef.js: ReferenceError: WeakRef is not defined
compat-table/es2021/logical-assignment.and.js: SyntaxError: Line 13: Unexpected token =
compat-table/es2021/logical-assignment.and.setter-not-invoked.js: SyntaxError: Line 11: Unexpected token =
compat-table/es2021/logical-assignment.and.short-circuit.js: SyntaxError: Line 11: Unexpected token =
compat-table/es2021/logical-assignment.nullish.js: SyntaxError: Line 13: Unexpected token ?
compat-table/es2021/logical-assignment.nullish.setter-not-invoked.js: SyntaxError: Line 11: Unexpected token ?
compat-table/es2021/logical-assignment.nullish.short-circuit.js: SyntaxError: Line 11: Unexpected token ?
compat-table/es2021/logical-assignment.or.js: SyntaxError: Line 13: Unexpected token =
compat-table/es2021/logical-assignment.or.setter-not-invoked.js: SyntaxError: Line 11: Unexpected token =
compat-table/es2021/logical-assignment.or.short-circuit.js: SyntaxError: Line 11: Unexpected token =
compat-table/es2021/numeric-separators.js: SyntaxError: KeyError: b"\x9e\x0f\x90\xce'\x93b\xaa\xd4\x94\x9d!\x86\xa9\xc4\xda"; Line 9: Unexpected token ILLEGAL
compat-table/es2022/Error.cause.AggregateError-prototype-lacks.js: ReferenceError: AggregateError is not defined
compat-table/es2022/Error.cause.AggregateError.js: ReferenceError: AggregateError is not defined
compat-table/es2022/Error.cause.Error-prototype-lacks.js: OK
compat-table/es2022/Error.cause.Error.js: failed
compat-table/es2022/Error.cause.EvalError-prototype-lacks.js: OK
compat-table/es2022/Error.cause.EvalError.js: failed
compat-table/es2022/Error.cause.RangeError-prototype-lacks.js: OK
compat-table/es2022/Error.cause.RangeError.js: failed
compat-table/es2022/Error.cause.ReferenceError-prototype-lacks.js: OK
compat-table/es2022/Error.cause.ReferenceError.js: failed
compat-table/es2022/Error.cause.SyntaxError-prototype-lacks.js: OK
compat-table/es2022/Error.cause.SyntaxError.js: failed
compat-table/es2022/Error.cause.TypeError-prototype-lacks.js: OK
compat-table/es2022/Error.cause.TypeError.js: failed
compat-table/es2022/Error.cause.URIError-prototype-lacks.js: OK
compat-table/es2022/Error.cause.URIError.js: failed
compat-table/es2022/Object.hasOwn.ToObject-first.js: failed
compat-table/es2022/Object.hasOwn.js: TypeError: 'undefined' is not a function (tried calling property 'hasOwn' of 'Function')
compat-table/es2022/at-method.Array.js: TypeError: 'undefined' is not a function (tried calling property 'at' of 'Array')
compat-table/es2022/at-method.String.js: TypeError: 'undefined' is not a function (tried calling property 'at' of 'String')
compat-table/es2022/at-method.TypedArray.js: TypeError: 'undefined' is not a function (tried calling property 'at' of 'Int8Array')
compat-table/es2022/class-fields.computed-instance.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/class-fields.computed-static.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/class-fields.instance.parent-scope.js: SyntaxError: Line 11: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/class-fields.private-instance.initializers.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/class-fields.private-instance.js: SyntaxError: Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/class-fields.private-instance.optional-access.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/class-fields.private-instance.optional-deep-access.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/class-fields.private-static.js: SyntaxError: Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/class-fields.public-instance.js: SyntaxError: Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/class-fields.public-static.js: SyntaxError: Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/class-fields.static.define.js: SyntaxError: Line 9: ClassExpression is not supported by ECMA 5.1.
compat-table/es2022/class-methods.private-accessor.js: SyntaxError: Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/class-methods.private-instance.js: SyntaxError: KeyError: b"\x98\x9b\x9b\x07\x8cwd\x83\x8b\x7fg\xd3\xcd'h4"; Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/class-methods.private-static-accessor.js: SyntaxError: KeyError: b"lL\x83\x92\x0f\x03\x96@2\x08\xd9p'\x10Z*"; Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/class-methods.private-static.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/class-static-init-blocks.js: SyntaxError: Line 11: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/ergonomic-brand-checks.js: SyntaxError: KeyError: b"}\xc7\xc05\xc4+q'\xd3\xe0F_\xfffv\xbe"; Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2022/regex.flags.d.constructor.js: SyntaxError: Invalid flags supplied to RegExp constructor "d"
compat-table/es2022/regex.flags.d.shows-in-flags.js: ReferenceError: Proxy is not defined
compat-table/es2023/Array.prototype.findLastIndex.js: TypeError: 'undefined' is not a function (tried calling property 'findLastIndex' of 'Array')
compat-table/es2023/Array.prototype.findLast.js: TypeError: 'undefined' is not a function (tried calling property 'findLast' of 'Array')
compat-table/es2023/Array.prototype.toReversed.js: TypeError: 'undefined' is not a function (tried calling property 'toReversed' of 'Array')
compat-table/es2023/Array.prototype.toSorted.js: TypeError: 'undefined' is not a function (tried calling property 'toSorted' of 'Array')
compat-table/es2023/Array.prototype.toSpliced.js: TypeError: 'undefined' is not a function (tried calling property 'toSpliced' of 'Array')
compat-table/es2023/Array.prototype.with.js: TypeError: 'undefined' is not a function (tried calling property 'with' of 'Array')
compat-table/es2023/TypedArray.prototype.toReversed.js: TypeError: 'undefined' is not a function (tried calling property 'toReversed' of 'Uint8Array')
compat-table/es2023/TypedArray.prototype.toSorted.js: TypeError: 'undefined' is not a function (tried calling property 'toSorted' of 'Uint8Array')
compat-table/es2023/TypedArray.prototype.with.js: TypeError: 'undefined' is not a function (tried calling property 'with' of 'Uint8Array')
compat-table/es2023/hashbang.js: SyntaxError: Line 1: Unexpected token ILLEGAL
compat-table/es2024/ArrayBuffer.prototype.detached.js: TypeError: Undefined and null dont have properties (tried getting property 'transfer')
compat-table/es2024/ArrayBuffer.prototype.transferToFixedLength.js: TypeError: Undefined and null dont have properties (tried getting property 'transferToFixedLength')
compat-table/es2024/ArrayBuffer.prototype.transfer.js: TypeError: Undefined and null dont have properties (tried getting property 'transfer')
compat-table/es2024/Map.groupBy.js: SyntaxError: Line 13: ArrowFunction is not supported by ECMA 5.1.
compat-table/es2024/Object.groupBy.js: SyntaxError: Line 11: ArrowFunction is not supported by ECMA 5.1.
compat-table/es2024/Promise.withResolvers.js: ReferenceError: Promise is not defined
compat-table/es2024/regex.flags.v.constructor.js: SyntaxError: Invalid flags supplied to RegExp constructor "v"
compat-table/es2024/regex.flags.v.properties-of-strings.js: failed
compat-table/es2024/regex.flags.v.set-notations.js: failed
compat-table/es2024/regex.flags.v.shows-in-flags.js: ReferenceError: Proxy is not defined
compat-table/es2024/regex.flags.v.unicode-15.1.js: failed
compat-table/es2024/regex.flags.v.unicode-16.0.js: failed
compat-table/es2024/regex.flags.v.unicode-17.0.js: failed
compat-table/es2025/Iterator.extends.js: SyntaxError: Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es2025/Iterator.from.iterable.js: ReferenceError: Iterator is not defined
compat-table/es2025/Iterator.from.iterator.js: ReferenceError: Iterator is not defined
compat-table/es2025/Iterator.instanceof.js: TypeError: 'undefined' is not a function (tried calling property 'values' of 'Array')
compat-table/es2025/Iterator.prototype.Symbol.toStringTag.js: ReferenceError: Iterator is not defined
compat-table/es2025/Iterator.prototype.drop.js: TypeError: 'undefined' is not a function (tried calling property 'values' of 'Array')
compat-table/es2025/Iterator.prototype.every.js: SyntaxError: Line 10: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/es2025/Iterator.prototype.filter.js: SyntaxError: KeyError: b"'\xae\xc6@:\xb3\x92\xa8@*`_=\xd00z"; Line 10: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/es2025/Iterator.prototype.find.js: SyntaxError: Line 10: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/es2025/Iterator.prototype.flatMap.js: SyntaxError: Line 10: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/es2025/Iterator.prototype.forEach.js: SyntaxError: Line 11: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/es2025/Iterator.prototype.map.js: SyntaxError: Line 10: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/es2025/Iterator.prototype.reduce.js: SyntaxError: Line 10: ArrowFunction is not supported by ECMA 5.1.
compat-table/es2025/Iterator.prototype.some.js: SyntaxError: Line 10: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/es2025/Iterator.prototype.take.js: TypeError: 'undefined' is not a function (tried calling property 'values' of 'Array')
compat-table/es2025/Iterator.prototype.toArray.js: TypeError: 'undefined' is not a function (tried calling property 'values' of 'Array')
compat-table/es2025/Promise.try.js: ReferenceError: Promise is not defined
compat-table/es2025/RegExp.escape.js: TypeError: 'undefined' is not a function (tried calling property 'escape' of 'Function')
compat-table/es2025/Set.prototype.difference.js: ReferenceError: Set is not defined
compat-table/es2025/Set.prototype.intersection.js: ReferenceError: Set is not defined
compat-table/es2025/Set.prototype.isDisjointFrom.js: ReferenceError: Set is not defined
compat-table/es2025/Set.prototype.isSubsetOf.js: ReferenceError: Set is not defined
compat-table/es2025/Set.prototype.isSupersetOf.js: ReferenceError: Set is not defined
compat-table/es2025/Set.prototype.symmetricDifference.js: ReferenceError: Set is not defined
compat-table/es2025/Set.prototype.union.js: ReferenceError: Set is not defined
compat-table/es2025/regex.duplicate-named-groups.js: SyntaxError: Invalid RegExp pattern: '(?<year>[0-9]{4})-[0-9]{2}|[0-9]{2}-(?<year>[0-9]{4})' -> '(?<year>[0-9]{4})-[0-9]{2}|[0-9]{2}-(?<year>[0-9]{4})'
compat-table/es2025/regex.pattern-modifiers.i.js: OK
compat-table/es2025/regex.pattern-modifiers.m.js: OK
compat-table/es2025/regex.pattern-modifiers.s.js: failed
compat-table/intl/Array.prototype.toLocaleString.js: OK
compat-table/intl/Date.prototype.toLocaleDateString.js: OK
compat-table/intl/Date.prototype.toLocaleString.js: OK
compat-table/intl/Date.prototype.toLocaleTimeString.js: OK
compat-table/intl/Intl.Collator.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.Collator.new-instances.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.Collator.prototype.compare.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.Collator.prototype.resolvedOptions.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.Collator.rejects-invalid-tags.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.Collator.valid-tags.js: failed
compat-table/intl/Intl.Collator.without-new.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.DateTimeFormat.iana-timezones.js: failed
compat-table/intl/Intl.DateTimeFormat.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.DateTimeFormat.new-instances.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.DateTimeFormat.rejects-invalid-tags.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.DateTimeFormat.resolvedOptions.timeZone-default.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.DateTimeFormat.valid-tags.js: failed
compat-table/intl/Intl.DateTimeFormat.without-new.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.NumberFormat.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.NumberFormat.new-instances.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.NumberFormat.rejects-invalid-tags.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.NumberFormat.valid-tags.js: failed
compat-table/intl/Intl.NumberFormat.without-new.js: ReferenceError: Intl is not defined
compat-table/intl/Intl.js: failed
compat-table/intl/Intl.prototype.js: ReferenceError: Intl is not defined
compat-table/intl/Number.prototype.toLocaleString.js: OK
compat-table/intl/Object.prototype.toLocaleString.js: OK
compat-table/intl/String.prototype.localeCompare.js: OK
compat-table/next/Array.isTemplateObject.js: SyntaxError: Line 10: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/next/AsyncDisposableStack.js: SyntaxError: Line 47: Unexpected token [
compat-table/next/AsyncIterator.extends.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/next/AsyncIterator.from.async-iterable.js: SyntaxError: Line 44: Unexpected token function
compat-table/next/AsyncIterator.from.iterable.js: SyntaxError: Line 44: Unexpected token function
compat-table/next/AsyncIterator.from.iterator.js: SyntaxError: Line 44: Unexpected token function
compat-table/next/AsyncIterator.instanceof.js: SyntaxError: Line 9: Unexpected token function
compat-table/next/AsyncIterator.prototype.Symbol.toStringTag.js: ReferenceError: AsyncIterator is not defined
compat-table/next/AsyncIterator.prototype.drop.js: SyntaxError: Line 44: Unexpected token function
compat-table/next/AsyncIterator.prototype.every.js: SyntaxError: Line 44: Unexpected token function
compat-table/next/AsyncIterator.prototype.filter.js: SyntaxError: Line 44: Unexpected token function
compat-table/next/AsyncIterator.prototype.find.js: SyntaxError: Line 44: Unexpected token function
compat-table/next/AsyncIterator.prototype.flatMap.js: SyntaxError: Line 44: Unexpected token function
compat-table/next/AsyncIterator.prototype.forEach.js: SyntaxError: Line 45: Unexpected token function
compat-table/next/AsyncIterator.prototype.map.js: SyntaxError: Line 44: Unexpected token function
compat-table/next/AsyncIterator.prototype.reduce.js: SyntaxError: Line 44: Unexpected token function
compat-table/next/AsyncIterator.prototype.some.js: SyntaxError: Line 44: Unexpected token function
compat-table/next/AsyncIterator.prototype.take.js: SyntaxError: Line 44: Unexpected token function
compat-table/next/AsyncIterator.prototype.toArray.js: SyntaxError: KeyError: b"T]\xec@\x94\xa5\x10\xef\xa8\xdc\x9fM'\xff!C"; Line 44: Unexpected token function
compat-table/next/DisposableStack.js: NotImplementedError: Shorthand and Computed properties not implemented!
compat-table/next/Map.prototype.upsert.js: SyntaxError: Line 10: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/next/RegExp.1-9.js: failed
compat-table/next/RegExp.lastMatch.js: failed
compat-table/next/ShadowRealm.js: failed
compat-table/next/SuppressedError.js: SyntaxError: Line 13: Unexpected identifier
compat-table/next/Symbol.dispose.bound.js: SyntaxError: Line 17: Unexpected identifier
compat-table/next/Uint8Array.fromBase64.js: SyntaxError: Line 13: ArrowFunction is not supported by ECMA 5.1.
compat-table/next/Uint8Array.fromHex.js: SyntaxError: Line 13: ArrowFunction is not supported by ECMA 5.1.
compat-table/next/Uint8Array.setFromBase64.js: SyntaxError: KeyError: b"8)\x97\xeb@\x9f\xabj\x7fZ\xbb\x85\x0bx'\xe9"; Line 12: ObjectPattern is not supported by ECMA 5.1.
compat-table/next/Uint8Array.setFromHex.js: SyntaxError: Line 12: ObjectPattern is not supported by ECMA 5.1.
compat-table/next/Uint8Array.toBase64.js: TypeError: 'undefined' is not a function (tried calling property 'toBase64' of 'Uint8Array')
compat-table/next/Uint8Array.toHex.js: TypeError: 'undefined' is not a function (tried calling property 'toHex' of 'Uint8Array')
compat-table/next/WeakMap.prototype.upsert.js: SyntaxError: KeyError: b"\x0f\xcc\x1f\x0c\x96\x91\x9d\x9c\x12N\x0bfpg@'"; Line 11: ArrowFunctionExpression is not supported by ECMA 5.1.
compat-table/next/await-using.for-of.js: SyntaxError: Line 46: Unexpected token [
compat-table/next/await-using.js: SyntaxError: Line 44: Unexpected token function
compat-table/next/class-decorators.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/next/function.sent.js: SyntaxError: Line 10: Unexpected token *
compat-table/next/throw-expr.arrow.js: SyntaxError: Line 9: ArrowFunction is not supported by ECMA 5.1.
compat-table/next/throw-expr.conditional.js: SyntaxError: Line 9: Unexpected token throw
compat-table/next/throw-expr.logical.js: SyntaxError: Line 11: Unexpected token throw
compat-table/next/throw-expr.param-init.js: SyntaxError: Line 9: Unexpected token throw
compat-table/next/using.for-of.js: SyntaxError: Line 22: Unexpected identifier
compat-table/next/using.js: SyntaxError: KeyError: b"\xe6\x7fA*|*\xbeY\xf7\xdc\xd8r{'\xc1\xb8"; Line 16: Unexpected identifier
